u_id,감칠맛,걸쭉함,견과류_땅콩_잣향,고소함,곡물_옥수수_보리,기타_커피_캐러멜_토란,깔끔,꿀맛_당류,누룩,다양,단맛,독특,드라이,레몬_유자류_감귤류_자몽,매실류_파인애플,바나나_망고_멜론,바닐라_국화_매화_연꽃_유채꽃_꽃향,베리류_딸기,사과_배_감,스모키한,신맛,여운,열대과일,오디_복분자,오미자류,음료,인삼_생강강황_약재,자두_복숭아_체리,잔잔한,조화,진득,청_포도,청량,탄닌감,탄산,풀내음_나무_볏짚,허브_시트러스,화끈함
1231,2.833333333,0.357932066,0.306496579,2.833333333,1.222182312,0.342737773,4.5,1.666666667,1.334100456,1.666666667,3,2.833333333,0.456417725,1.296256266,0.651679716,0.275671251,0.487842347,0.419907608,0.68714661,0.425814021,3.166666667,3.166666667,0.343868963,0.288649167,0.57186224,0.478290275,0.407525217,1.666666667,4.5,0.742174216,0.870802128,0.421019369,1.333333333,0.303399523,0.787342315,0.625844904,0.576264037,1.666666667
1232,5,0.234847942,0.294891965,1.39882322,1.5966277,0.65898478,5,0.598726535,1.193001576,1.249847172,5,1.760453551,0.462812075,1.511192108,5,0.36192623,0.44174575,1.158567235,0.709381894,0.867584426,5,1.207675854,5,0.309109475,0.498976634,0.366716994,0.606514614,0.896125827,1.812883941,1.605960992,1.212248866,0.91683069,5,0.499718196,1.079934191,0.409817774,0.81084085,0.875177644
1233,1.666666667,0.271761455,0.348894909,0.833333333,1.666666667,0.531817871,1.666666667,0.364699475,1.666666667,0.800808178,5,0.833333333,0.507092643,1.666666667,1.666666667,0.333032326,0.332608793,0.833333333,0.385147678,0.339043503,3.333333333,0.745428252,0.458597079,0.309533707,0.38775661,0.247254196,0.314651763,1.666666667,3.333333333,0.896324056,0.756331179,0.833333333,1.666666667,0.27785234,0.833333333,0.371859361,1.666666667,0.616838534
1234,5,,,,5,,5,,,,5,,,,5,,,5,,,,,,,,,,,5,,,,5,,,,,
1235,4.5,,,4.5,4.5,,,,4.5,,4.5,,,4.5,,,,,,,4.5,,,,,,,,4.5,,,,,,,,,
1236,2.25,,,1.638888889,2.25,,4.25,1,2.125,1.666666667,4.25,1.395833333,,1.125,2.25,,,2.25,1.458333333,2.25,1.708333333,2.25,,,,,,,2.25,1.666666667,2,,4.25,,1.25,,,
1237,1.903657617,0.333212785,0.263675694,1.463393656,1.796356149,0.469533141,2,0.984353666,1.158349805,0.674545489,4,1.110821429,0.410589604,0.560185836,1.262165601,0.485609375,2,1.218063037,0.477803634,0.507459666,2,2,0.553015272,0.211524061,0.501834839,0.227613951,0.383603178,0.509714913,2,2,2,0.788706189,2,0.42603776,0.591245959,0.439901816,0.458846347,0.697893642
1238,5,0.363636364,,0.68961039,0.363636364,,0.781412338,0.714285714,1.428571429,0.9,5,5,0.714285714,0.875,0.714285714,,,0.875,0.712878788,0.9,0.979978355,,,0.714285714,,,,,0.810822511,0.272727273,0.363636364,0.272727273,5,,0.895048701,0.9,,0.9
1239,5,0.611776868,0.445460728,5,5,0.333162856,5,1.078609735,1.249434364,1.480261973,5,1.802857498,0.831446789,0.775311995,1.10906928,0.260213647,0.445500883,1.310813459,0.693761295,0.601202815,1.520686007,1.122294223,0.349156564,1.129907348,0.351999897,0.310019911,0.503092595,0.78533524,2.402476616,0.853686377,1.181987972,0.445240556,5,0.306585459,0.638184365,1.109299909,0.402866477,5
1240,2.5,0.454015667,0.831576096,5,2.5,0.690526975,1.377269279,0.320973767,2.5,0.806492317,5,1.260613201,0.440950202,1.130795038,0.702750764,0.751009229,0.360605063,0.60984454,0.487447008,0.261294434,5,1.000646029,0.488936553,0.258766692,0.456109332,0.217249309,0.485412153,0.422214431,2.5,2.5,2.5,0.360261154,1.428517584,0.196096085,2.5,0.467140709,0.481784841,2.5
1241,1.75,0.330506392,0.423639668,1.75,1.75,0.414291236,1.75,0.530604948,1.188023472,0.855944903,4,2.25,1.75,0.916532142,2.25,0.405879597,0.530630375,0.913569371,0.674159371,0.525420857,2.25,1.092776153,0.393883903,0.40571206,0.530063482,0.246898513,0.564569128,0.452905588,1.75,0.797243846,0.977367034,0.5882828,1.75,0.281173678,0.704641457,1.75,0.525729417,0.738707625
1242,4,0.404508571,0.413049226,2.24311491,2.303431746,0.648520812,4,0.636001109,1.876298209,1.974981527,4,1.940221053,0.587080955,1.752684642,1.069731218,0.509477068,0.522599698,1.108182421,1.086465067,2.169047619,2.151245167,2.1875,0.59125872,0.345629421,0.331040612,0.228475269,0.346588402,0.681566778,2.742540446,1.798527018,4,4,2.452465986,0.348494603,1.872342317,0.799508433,0.481586761,2.109337874
1243,2.083333333,0.291595341,0.310500887,1.083530483,0.666666667,0.283864306,2.083333333,0.483263285,0.770912672,0.666666667,4.416666667,2.333333333,0.383098308,0.654075509,1.666666667,0.402725257,0.492708293,0.75,0.666666667,0.666666667,1.666666667,0.666666667,0.409634615,0.75,0.493268157,0.264796769,0.503043109,0.446845327,2.083333333,0.851192252,0.666666667,0.44238414,0.666666667,0.355739273,0.805287156,0.387997604,0.428619742,0.75
1244,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
1245,1.625,0.322971031,0.372478607,2.5,2.5,0.818117501,2.5,0.683203436,1.318529541,2.5,2.5,5,0.778025454,0.981703383,2.5,0.411339523,0.563824812,0.880053861,0.585199748,0.62505247,2.5,1.211141975,0.381330024,0.525912665,0.651559756,0.355199497,0.708920057,0.436097035,2.5,1.031305841,0.880998061,0.370700839,1.416666667,0.249698692,0.652806318,0.746451096,0.600704447,1.027892204
1246,1.666666667,0.333278518,0.341194049,1.666666667,1.666666667,0.845702075,1.226631649,0.389479102,1.666666667,0.87516135,4.833333333,1.5,0.542255017,1.666666667,1.5,0.383328032,0.383912679,0.636180395,0.584422756,0.373761101,4.833333333,0.717082066,0.495659778,0.209927665,0.650536969,0.213286303,0.419533428,0.966991227,1.666666667,1.666666667,0.904157917,1.666666667,1.233430074,0.233904881,0.903705237,0.435309057,0.950621079,0.685492391
1247,2.666666667,0.453807876,0.586691756,1.333333333,1.324895355,0.712773877,1.333333333,0.549272009,1.14518211,2.5,2.5,1.099231243,0.301898611,0.571877268,0.338454048,1.166666667,0.317149997,0.387272292,2.666666667,1.333333333,1.333333333,0.866221993,1.166666667,0.249525271,0.350694272,0.241238761,0.411333943,0.5812076,2.5,2.666666667,2.5,0.454521851,1.333333333,0.216426525,0.805162974,0.742418522,0.624499395,1.333333333
1248,2.222222222,0.204455272,0.335068713,2.777777778,1.666666667,0.324074181,3.333333333,0.391983974,0.909734661,2.777777778,2.777777778,1.666666667,0.3567911,0.624096828,0.644665114,0.297410416,0.307848791,1.111111111,0.555555556,0.361090129,2.777777778,0.591688998,0.387524897,0.205795915,0.624497845,0.270140778,0.428587929,2.222222222,3.333333333,2.222222222,0.555555556,0.670979357,1.666666667,0.244133806,0.795040413,0.42465679,0.555555556,0.594388648
1249,2.5,,,2.5,2.5,,4.75,,,,4.75,2.5,,,,,,,,,,,,,,,,,,,4.75,,2.25,,,,,2.5
1250,3.5,0.642857143,0.373749843,2.785714286,3.5,0.532401418,4.214285714,0.604801782,1.069357008,0.642857143,4.285714286,1.428571429,0.547606337,0.642857143,0.939965845,0.399615093,0.432552525,0.966937086,0.970568944,1.428571429,1.689553884,2.142857143,0.457548333,0.268869899,0.369608762,0.228581187,0.378372167,0.604886012,2.071428571,0.714285714,4.285714286,0.594872621,2.071428571,0.252789928,0.475629954,0.561148844,0.365578946,2.071428571
1251,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,
1252,5,,,,,,,,5,,5,,,,,,,,,,5,,,,,,,,,5,,,,,5,,,
1253,3.5,,,3.5,,3.5,3.5,,3.5,,3.5,,,,,,,,,,3.5,,,,,,,,,3.5,3.5,,3.5,,,,,
1254,5,0.563646487,0.298921712,1.40099415,1.457369921,0.281483288,2.5,0.211844639,0.835264292,5,5,1.37723154,5,0.660448477,1.212991269,0.384530502,0.31874067,5,2.5,0.832601012,5,1.059888445,0.357582671,0.370179471,0.736670294,0.437852827,5,0.748321328,5,1.103511552,1.278220698,0.664158725,5,5,1.578308753,0.542251683,0.438244885,0.869526075
1255,2.4,0.296393264,0.45,0.9,0.75,0.313654473,1.2,0.229476177,0.85,0.45,4.1,1.3,0.4,0.594091673,0.7,0.45,0.45,0.7,0.513494696,0.45,3.35,0.45,0.9,0.186762087,0.4,0.242018211,0.312107851,0.8,2.85,2.1,0.9,0.45,1.65,0.31235186,0.4,0.326695956,0.85,0.9
1256,5,,,5,5,,5,,,,5,5,,,,,,,,,,,,,,,,,,,5,,,,,,,5
1257,3.5,0.226368011,0.277653204,1.379150486,2.069047619,0.43051852,3.5,0.745167247,1.383720194,1.369806388,3.5,1.120586353,0.554292648,0.807845414,1.490827591,0.525565604,0.473895679,1.592411152,1.090614743,1.467386225,1.81590805,1.91547619,0.684524149,0.222844554,0.425173681,0.445779381,0.436842393,0.671963879,3.5,1.081544318,3.5,0.600980815,3.5,0.387377871,0.918058446,0.777641608,0.350203803,0.95903503
1258,5,0.775896569,0.855035496,1.371693122,5,0.547904098,1.853675819,0.586779389,1.020963614,5,5,5,0.638069792,0.826715276,2.012896825,0.619532,0.505070457,2.272626932,5,1.05243646,1.014452381,0.8959239,0.560155299,0.455421323,0.52020435,0.294111318,0.576866704,0.311372539,5,0.870743749,1.163073181,0.990949416,1.689405714,0.274958438,1.039024515,1.106063205,0.436983931,1.515968959
1259,1.238060384,0.185331011,0.235440749,1.166666667,1.166666667,0.820252187,1.166666667,0.112896472,1.206134853,1.166666667,3.333333333,1.166666667,0.125379646,1.231542362,1.159531836,0.158201649,0.351816311,0.494045833,0.554019868,0.533204038,3.333333333,0.744210593,0.67165592,0.182895395,0.37896607,0.24422851,0.25014189,1.666666667,2.833333333,1.666666667,0.785662653,1.666666667,1.220924169,0.327430422,0.807214867,0.139274065,1.666666667,0.609896478
1260,5,0.208294553,0.486909125,2.250215299,5,0.45579914,5,0.925888031,1.695188876,1.493366019,5,5,0.656064092,1.714851016,0.898600459,0.417554216,0.328544885,0.498571275,1.091918373,0.389412245,5,1.405181895,0.911127439,0.264578806,0.752932102,0.399256063,5,0.366776887,2.233333333,1.211497128,0.85393152,0.69933192,2.249951455,0.219978737,1.038186155,0.400817186,0.508927318,0.923787512
1261,1.5,0.211724088,0.50062186,1.386736029,1.190568518,0.560070379,1.5,0.623294407,1.169319605,1.666666667,2.666666667,2.666666667,0.387332548,1.666666667,2.666666667,0.63372536,0.865428301,0.959763245,3.166666667,0.890415135,4.333333333,1.242721105,0.974391818,0.365011979,0.929604975,0.659137153,0.535691827,0.648849724,1.800497956,1.459242408,1.118249414,1.264726864,1.5,0.351514074,1.5,0.644527177,1.666666667,0.988449341
1262,1.84337966,0.33513952,0.257627515,1.475662559,1.957302579,0.476395977,1.888888889,1.229876498,1.452935908,0.807433552,5,1.219243067,0.488464879,0.646774364,1.738132501,0.601017705,5,1.731832135,0.340214154,0.401706053,5,5,0.679312983,0.222829579,0.573646759,0.215614889,0.377938627,0.509710567,5,5,1.674271722,0.507990004,1.928571429,0.417147374,0.709578858,0.394514649,0.464144396,0.757098624
1263,3,0.233066179,0.322026457,1.372589068,1.333333333,0.340987687,3,1.666666667,1.026711355,1.333333333,4.333333333,1.333333333,0.458077116,1.666666667,0.938937171,0.309338657,0.463642314,0.722668778,1.333333333,0.627203109,1.666666667,1.666666667,0.391339275,0.33647908,0.547968259,0.347706992,0.468276136,0.498304055,4.333333333,0.844861118,0.872803413,0.512058495,1.666666667,0.349620817,0.735488836,0.578089995,0.585288888,1.666666667
1264,2.5,0.321779401,0.382889578,2.5,2.5,0.827843778,2.5,2.5,5,0.790320299,5,1.323765506,0.583026253,2.5,0.836676268,0.411062486,0.352169921,0.578417335,0.470376724,0.316330013,5,1.022466488,0.493410202,0.320764949,0.585696374,0.215685961,0.43187942,0.634607532,5,1.308570671,2.5,2.5,2.5,0.228986504,0.757177865,0.517205897,0.797898787,0.915509838
1265,5,0.357497849,5,5,5,1.385487424,1.773768295,0.804368465,1.281301054,1.03392919,5,2.223356644,0.813992763,0.896944824,1.148302673,0.43858923,0.518903842,1.434372825,0.718321319,0.453430029,1.879500426,1.178525592,0.511872485,0.386097294,0.335468132,0.617536924,0.49996657,0.37707559,5,1.556302232,5,0.683950786,1.543414302,0.229690289,0.5903227,0.916450107,0.856764212,5
1266,3.4,0.174022577,0.327617328,3.35,1.95,1,2.85,0.4,1.9,0.95,4.4,0.95,0.5,1,0.476587557,0.5,0.346099004,0.393093163,0.5,0.5,2.5,0.5,0.5,0.191822084,0.251288895,0.220116356,0.438718988,0.304134277,2.45,2,2.4,0.363914506,2,0.232138912,0.517458599,0.5,0.5,0.615334318
1267,1.666666667,0.276511905,0.334620936,4.833333333,1.5,1.666666667,4.833333333,0.36552655,3.333333333,1.5,1.666666667,3.166666667,0.575603936,0.865901921,0.817090954,0.369926162,0.39651622,0.486446539,0.654512117,0.385622365,1.666666667,1.666666667,0.446457738,0.322649933,0.31779306,0.260974377,0.416210277,0.554799653,3.166666667,1.666666667,1.666666667,0.500589443,1.666666667,0.220468397,0.609278579,0.419378828,0.564687824,1.666666667
1268,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,
1269,1.427764002,0.380295488,0.263930542,1.163144284,1.493580589,0.650490436,1.501663773,0.397235951,1.189179124,0.878591693,5,1.045156467,0.390595111,0.644599622,0.979453365,0.683770711,0.562281797,0.680192539,1.333969862,0.443616729,5,0.896254703,0.871661273,0.236538625,0.449323718,0.252513996,0.318125683,1.065584804,5,5,5,1.325273157,5,0.297324197,0.752349465,0.332264652,0.885138656,0.604596735
1270,1.8,0.4,0.258231179,1,1.8,0.2,2.6,0.20064582,0.6,0.88,4.2,2.2,0.224460108,0.2,0.8,0.28,0.2,0.6,0.8,0.2,2.32,0.6,0.68,0.195291163,0.4,0.203672518,0.316045048,0.52,3.2,1,1.48,0.4,1.8,0.182958228,1,0.333080682,0.52,1
1271,5,,,5,,,5,,5,,5,5,,5,,,,,,,5,5,,,,,,,5,,,,5,,,,,
1272,4.06097561,0.073170732,0.585365854,1.353658537,1.353658537,0.389357674,2.597560976,0.12195122,0.682926829,2.06097561,4.195121951,0.670731707,0.12195122,0.93902439,0.39309024,0.352405515,0.231707317,0.341463415,2.048780488,1.097560976,2.280487805,0.695121951,0.329268293,0.097560976,0.219512195,0.207317073,0.329268293,0.12195122,1.890243902,0.695121951,0.829268293,0.243902439,1.585365854,0.198116022,1.353658537,1.195121951,0.365853659,1.951219512
1273,2.602894737,0.518641987,0.522067278,4.5,4.5,0.611289849,2.227308192,4.5,4.641717336,4.5,4.5,4.5,0.629865297,1.496701612,1.328360922,0.790681987,0.677122875,0.578452371,0.591853771,0.469888004,4.5,1.20730633,0.791084927,0.317432841,1.499295113,4.5,1.004866049,0.864428209,3.625,4.5,1.142598149,0.594195718,4.5,0.200494427,4.5,0.517989625,0.572942829,1.05278834
1274,4.25,0.220370532,0.391916782,1.75,1.642953687,0.327365322,4.25,0.652089594,1.75,2.5,4.25,4.25,0.371424222,1.75,0.791998498,0.408188465,0.328477957,0.547389344,0.730856138,0.38372726,4.25,1.75,0.543030828,0.244856504,2.5,0.327412673,0.934266782,0.431760302,4.25,2.5,1.041866265,0.399631296,4.25,0.258883734,2.5,0.409863169,0.40097421,1.046184764
1275,3.25,0.187983149,0.418470255,1.25,0.75,1.25,2,0.368146719,2.5,0.75,4.5,2.5,0.52954235,0.980599723,1.25,0.438847931,0.297773855,1.25,0.531886026,0.350967852,4.5,0.75,0.504306021,0.255399204,1.25,0.252047448,0.551011779,0.569001233,0.75,1.25,3.25,0.535302822,3.25,0.206814621,0.660029292,0.356473676,0.572298272,0.658242596
1276,2.5,0.382043435,0.376257761,1.509807788,1.332986755,0.640889773,2.233296178,0.496910367,2.5,1.032651503,5,2.5,0.462842244,0.641544572,1.206181334,1.511035309,0.310038768,0.804931799,0.778865454,0.685283952,1.280776585,0.756463229,1.316353044,0.472379541,0.381275983,0.40487237,0.364185265,0.485537003,2.5,1.351897179,5,0.667482616,2.5,0.187686786,1.238316445,0.629564076,0.591091168,0.936419818
1277,2.5,0.625,0.396125338,0.625,2.5,0.474604459,2.5,0.625,2.5,0.73938701,5,0.625,0.626985219,1.25,0.625,0.36596568,0.582804233,0.5360288,1.25,0.400042564,4.375,2.5,0.35717342,0.625,0.41385842,0.26601284,0.368696485,0.567901344,3.75,0.686003723,0.625,0.589761736,2.5,0.625,0.625,0.619173822,0.59964374,2.5
1278,5,0.328162223,0.729540274,5,5,1.519732055,1.631809495,0.744602419,1.001951845,1.265019224,5,5,0.820033148,1.119120673,0.697791713,0.490133842,0.77966442,0.57015814,0.877479435,0.436334167,2.110589637,0.743913911,0.485814601,0.599916938,0.53881123,0.704685263,0.686616427,0.411175052,5,2.137707457,1.018826238,0.689450858,0.920728458,0.259398062,0.598393519,0.853653221,1.374063524,5
1279,,,,,,,,,,,5,5,,,5,,,,,,5,,,,,,,,,,,,,,,,,
1280,,,,5,5,,5,,,5,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,
1281,5,0.363636364,,0.68961039,0.363636364,,0.781412338,0.714285714,1.428571429,0.9,5,5,0.714285714,0.875,0.714285714,,,0.875,0.712878788,0.9,0.979978355,,,0.714285714,,,,,0.810822511,0.272727273,0.363636364,0.272727273,5,,0.895048701,0.9,,0.9
1282,5,0.541106958,0.599672145,1.578592269,0.833333333,0.384392485,4.166666667,0.647599338,0.833333333,1.666666667,5,0.833333333,0.523262868,0.857784009,0.833333333,0.315743624,0.467267949,1.666666667,1.666666667,2.5,0.833333333,0.833333333,0.392416148,0.833333333,0.493241883,0.236162299,0.661943382,0.824098795,0.833333333,0.833333333,0.833333333,0.675938291,2.5,0.362877928,0.833333333,1.666666667,0.856911587,2.5
1283,4,,,,,,4,,,4,4,,,,,,,,4,4,,,,,,,,,,,,,,,,4,,4
1284,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
1285,2.5,,,,2.5,,2.5,,,,5,2.5,,,5,,,2.5,,,2.5,,,,,,,,2.5,,,,2.5,,,,,
1286,1.916666667,0.441723881,0.499362004,2.008563859,1.806664424,0.219165906,1.783364662,0.527758391,1.916666667,0.734637607,5,5,0.353619906,1.916666667,0.557908575,0.431179983,0.34594992,5,5,1.383899471,5,5,5,0.211037971,5,0.219213553,0.367797488,0.563246736,5,5,5,0.406569398,1.749216792,0.318029604,5,0.243500196,0.751139102,1.170018992
1287,5,0.234847942,0.294891965,1.39882322,1.5966277,0.65898478,5,0.598726535,1.193001576,1.249847172,5,1.760453551,0.462812075,1.511192108,5,0.36192623,0.44174575,1.158567235,0.709381894,0.867584426,5,1.207675854,5,0.309109475,0.498976634,0.366716994,0.606514614,0.896125827,1.812883941,1.605960992,1.212248866,0.91683069,5,0.499718196,1.079934191,0.409817774,0.81084085,0.875177644
1288,3.5,0.353058369,0.305919471,0.98725526,1.230780923,0.389975034,1.285714286,0.304186365,0.714285714,0.714285714,4.857142857,1.357142857,0.243170537,0.714285714,0.714285714,1.428571429,0.285625927,0.642857143,0.693662868,0.376701643,2.142857143,0.72016683,1.428571429,0.642857143,0.392610193,0.714285714,0.340280723,0.356879953,1.357142857,1.428571429,1.428571429,0.343973565,1.357142857,0.17014147,2.142857143,0.372059006,0.408168796,0.642857143
1289,5,0.195999568,0.31111469,1.336148041,2,0.342576601,5,5,1.213560745,0.898330548,5,1.081473214,0.415369266,5,2,0.36851152,0.423802403,2,0.720532895,0.884012145,5,5,0.416219014,0.42320969,0.407426984,0.416053332,0.528525689,0.58415179,5,0.938022753,0.863945578,0.532411148,5,0.43925168,0.690345566,0.43725634,0.374276806,5
1290,2.5,0.435803249,0.354809253,2.5,2.5,0.824934212,5,2.5,5,1.133511666,5,2.5,0.366993463,0.758271773,0.810626658,0.478279734,0.377768848,0.725799608,0.733760455,0.390028372,2.5,0.612392879,0.602591772,0.207058446,0.40062298,0.28532081,0.330819611,2.5,2.5,2.5,5,2.5,2.5,0.239005652,0.694236156,0.336529064,0.582376653,0.567396626
1291,5,0.318713813,0.647750717,2.5,2.012754531,0.998664975,5,2.5,5,1.167644284,2.5,2.5,2.5,0.559209458,1.243122345,0.376414087,0.41584459,1.255829119,0.445776386,0.800866266,2.025132872,1.746778504,0.364378899,0.256317214,0.300299017,0.239429498,0.287400192,2.104522114,2.5,2.5,2.5,1.87548968,2.347821449,0.224559301,1.240156588,1.314408086,0.398802186,0.826964104
1292,5,5,0.367319346,5,2.19925284,0.609595446,5,0.538859234,1.265926401,1.745252814,1.941342728,0.600502106,0.618943814,1.390072217,1.117916643,0.509908156,0.489697678,0.559675708,0.686461469,0.668272977,5,1.249947004,0.367992774,0.350614352,0.368799057,0.411894224,0.934578497,0.501095185,1.564285714,0.932070178,0.933627027,0.361819821,2.207142857,0.281827591,0.517885574,0.606537678,0.422915057,1.361240869
1293,3.75,1.25,0.341316792,3.75,2.5,0.507164464,4.875,1.125,1.793339954,1.125,3.625,2.5,1.053943971,1.271028003,0.68779412,0.268992248,0.569716254,0.562339407,0.672164475,0.437236253,4.875,3.625,0.377950175,0.351857915,0.616629811,0.320367355,0.728658141,1.125,1.125,1.167450462,1.078865896,0.470447744,2.5,0.305487848,0.755543599,0.566250007,0.618823057,1.125
1294,3.6,0.211343842,0.302285622,1.966666667,1.366666667,0.317355949,2.9,0.344228916,2.466666667,0.566666667,4.5,1.133333333,0.266666667,0.633333333,0.3,0.319186569,1.566666667,0.475334277,0.3,0.272259274,2.4,2.433333333,0.403810072,0.279997442,0.328027682,0.245756368,0.415757581,0.633333333,2.666666667,0.3,0.866666667,0.3,2.633333333,0.237959819,0.333333333,0.402117167,0.633333333,1.2
1295,5,0.481955916,0.492375773,1.666666667,1.666666667,0.589767679,1.666666667,0.990685838,3.333333333,1.024221046,5,1.23840979,1.666666667,0.507576489,0.760878048,0.640541114,0.347961777,0.517114773,0.835331367,0.47480035,3.333333333,1.028886369,0.894160184,0.459406728,0.538764399,0.243155786,0.371559965,0.624913347,1.666666667,3.333333333,0.902486555,0.465008217,1.666666667,0.186236436,3.333333333,1.666666667,0.580746906,0.658014594
1296,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
1297,,,,,,,,,,,5,5,,,5,,,,,,5,,,,,,,,,,,,,,,,,
1298,5,0.368541675,0.373233627,1.052860198,1.121665538,0.899852783,1.875,1.25,1.31094506,5,5,1.801707237,0.366284104,5,1.973183031,1.25,2.081922184,1.305447583,1.109181437,0.732407219,5,1.548473407,5,0.352438134,1.160908681,5,0.519925722,1.875,1.875,1.875,1.091666667,1.125,5,0.285088808,5,0.727707578,0.93010708,1.025
1299,1.666666667,0.280656997,0.363403439,1.297044281,1.666666667,0.644196263,3.333333333,0.188391408,1.181925548,0.904054526,5,1.666666667,0.541324273,0.80031538,3.333333333,0.438924181,0.307341749,1.666666667,1.025235964,0.405486972,3.333333333,0.819667942,0.619383875,0.185717252,0.339566646,0.252046416,0.318527614,1.666666667,3.333333333,1.666666667,1.036014234,0.993055556,1.666666667,0.273056494,0.605688614,0.264120908,0.712398144,0.553246476
1300,4.5,0.406351229,0.32826463,4.5,4.5,0.566139091,2.559349129,0.459455895,1.4306301,0.952673217,4.5,1.809054335,0.540822453,0.734792929,0.597346403,0.519865488,0.950861756,0.84135163,0.7119252,1.13030751,1.655048317,4.5,0.412743276,0.366255797,0.343808052,0.216410703,0.396752506,0.466149732,1.933928432,1.032927126,4.5,0.399813553,4.5,0.254546857,0.973854411,0.548120434,0.397267005,1.179512566
1301,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
1302,4.5,0.287716472,0.337528477,4.5,2.098574608,0.391698355,4.5,1.485130719,4.5,4.5,4.5,1.887766511,0.672689223,0.690536297,0.645663264,0.248436459,1.377576308,0.376921141,0.539868383,0.68731941,4.5,1.772070702,0.246784929,0.196486751,0.403478378,0.446017452,2.224365834,1.375,2.842848629,1.223707532,1.258909336,0.323618809,4.5,0.29188143,0.525477193,0.704338344,0.402001204,1.604590336
